88095 98148
9362 69069 1
4379 37091 1
15880 73562 2
57760 81637 2
86623 86666 2
11432 52167 2
24658 43657 3
83629 86425 3
56275 56493 1
81287 84271 1
30598 42559 3
72491 77859 3
34919 67127 1
33866 76345 2
77486 79869 2
54704 63144 2
63616 84867 3
31433 56759 2
26757 44591 1
45487 64347 1
4018 21827 1
50825 54085 3
15964 19981 1
3053 55464 3
62164 67876 2
13766 48371 3
7616 27371 2
33319 55042 2
33495 39236 1
59123 61501 1
16021 84466 2
65924 65978 3
37603 43480 2
46018 57933 1
43828 45750 1
44334 60894 3
2686 61961 3
68269 75322 2
28610 86605 2
40858 87813 3
7692 80819 3
34140 52337 2
67666 76459 3
49502 73599 1
78080 80938 2
64799 69756 3
30394 59145 1
38187 51995 2
34870 51495 2
34905 79112 3
73896 77083 2
24127 88036 1
29137 32995 2
1155 28285 1
87838 88073 3
54557 60821 1
59858 77745 3
82069 84120 3
7357 30034 3
67232 68616 2
47014 74585 2
19261 35446 1
23096 87911 3
78847 87179 1
83734 85446 2
2426 52377 2
46931 59115 2
48752 80215 2
65424 82586 3
39772 72973 3
48559 52271 3
57512 78766 3
57935 86926 3
9659 15049 1
26583 31911 3
11244 28005 2
3578 42312 3
4868 71242 1
5898 23387 1
84771 85996 2
33130 67312 3
75694 83344 1
37637 87235 3
60468 68066 2
21463 66951 1
35021 51707 3
5906 15880 1
52513 79690 1
16122 82569 1
75939 77524 3
84767 87734 2
24990 78226 3
36149 67995 2
80798 88022 3
71729 83025 3
70406 77022 1
41529 59040 2
45988 81174 1
47110 62813 1
32727 78646 2
46797 67989 2
27231 82289 2
47174 73878 1
18959 87511 3
63536 69590 2
77619 84797 2
68777 83917 2
45413 53262 3
63287 64545 1
75678 76151 2
77212 77650 1
21737 77381 1
47794 69285 1
45310 47694 2
4581 6857 1
64898 86477 2
44605 78654 1
72595 84585 1
74694 79064 3
1003 49519 1
70119 80647 1
3872 30659 1
84847 87567 3
9016 56463 3
79044 86087 1
38337 49393 2
70990 78249 3
30718 31978 3
6902 14872 1
48783 67675 2
59368 61745 1
34766 67218 2
21381 43223 2
63402 65166 1
31640 41057 2
9638 30539 2
67211 78531 3
14390 78965 2
23254 29951 2
74410 78153 2
57862 63792 3
14621 83408 1
5247 8924 1
63982 87048 2
41939 47418 1
55030 66112 1
16020 71569 1
65434 80046 1
8759 81930 1
72063 78894 2
35158 53057 2
2166 44426 2
50194 80543 2
4952 74969 3
67081 73939 2
59622 85606 2
64379 69471 2
51474 70610 1
54601 72856 2
40273 84071 1
28248 70392 2
86123 87335 1
74708 83833 1
70267 78859 2
1117 56680 3
73085 80200 2
42852 85513 3
58303 69950 1
43242 62200 3
47927 55821 3
63766 75263 2
37532 55890 1
82095 83935 3
49844 71171 1
8722 87687 2
37354 70579 2
39850 40831 3
57033 71397 2
26513 74964 3
46134 59826 1
4605 43876 1
5599 52202 1
32484 65557 2
1161 30579 1
33241 49692 3
42132 50261 3
76385 87364 2
72804 88087 3
21459 72777 1
84559 84566 1
86959 87520 3
74113 82703 3
76841 87186 2
11699 87050 1
76793 86449 2
3791 37256 2
66762 77773 2
40583 87187 3
86027 88056 3
31438 53284 1
3760 34253 1
926 11961 2
73237 76085 3
57616 87147 1
86489 87335 2
75180 81084 1
15642 80291 2
57580 83103 3
35911 44454 3
67388 82673 3
16520 60556 2
51539 84793 1
82271 87423 3
80039 86287 3
60876 72104 3
38316 77223 2
82131 85614 2
56772 69572 3
48004 61708 2
81630 86957 3
83530 84410 3
86139 87799 3
82256 84091 1
78169 83755 2
72245 82582 1
56845 58865 2
36010 38929 1
30164 81970 3
6193 34653 2
71591 86025 2
86329 87133 3
23603 70456 2
35990 40637 2
62245 80578 1
37998 70885 2
22489 75825 3
19618 61590 3
71353 81863 2
13433 55909 1
36548 46912 1
61553 76367 3
9311 73665 1
22620 69326 2
9283 53550 3
12403 18107 3
33600 62411 3
15071 32371 2
87158 87483 2
14001 85316 3
25798 25832 2
20472 74369 3
51092 69317 3
40526 81430 1
84380 86189 1
57260 65551 3
16807 60640 3
18370 58007 1
25427 42401 3
72816 84708 2
16955 40087 3
23052 58899 1
54595 81698 1
71646 76866 1
50746 82274 2
78752 87915 2
66734 77137 1
45102 46946 3
49838 77181 3
82412 85253 2
28435 56592 1
12970 73647 1
9625 81105 3
34744 38463 1
42425 57348 2
2279 21542 3
24881 65342 2
30210 69594 3
45467 77949 1
61145 62344 3
691 67496 3
3395 62706 1
13066 20822 3
31227 49551 1
32914 77369 3
73085 79356 3
11321 58836 1
73937 82722 2
40504 85993 3
20793 43366 2
68051 83187 1
31287 68317 3
69024 84532 2
43876 44088 3
3244 31049 1
79774 84553 1
85877 87650 1
16190 55338 2
47331 82974 1
72840 75991 1
30040 72178 1
22629 65321 3
76688 81879 1
29216 39381 1
13798 16709 1
67171 83905 2
42428 56606 1
79135 86491 2
24285 52454 3
41997 71489 2
55652 68018 1
59995 67458 2
78375 86974 1
5155 15229 3
38748 87237 1
53948 84126 3
31441 39665 1
1059 77659 2
82630 87540 1
59213 65011 2
61453 68441 1
58979 79572 2
63673 74622 1
47971 66298 2
16787 72678 1
7800 15509 1
23172 55073 2
41119 74100 2
29875 69242 3
26336 71001 1
77754 86647 2
263 73042 3
44954 86186 2
80339 84555 3
35526 79417 1
53576 78603 3
56176 73627 3
6621 54496 3
51705 64649 1
63814 72174 1
84705 87972 2
2328 70549 1
19020 75181 2
82368 83443 2
19179 73997 1
56468 76852 3
76949 84060 3
70541 78370 2
48183 64556 1
67932 87333 3
26113 35476 3
51636 82481 2
87827 87884 1
1157 82996 1
34557 71135 3
18415 85812 3
60739 70291 1
32167 53322 3
30124 78786 3
29471 57518 3
26702 48290 1
40491 48351 1
3985 21421 3
227 21190 1
87225 87675 2
64365 78086 2
10810 37741 3
60364 74254 2
71558 85976 2
40601 86549 1
86424 87822 1
63806 80244 3
28717 75070 2
21538 21999 2
70745 77839 2
84599 84772 2
33747 62090 1
78055 80568 1
77522 87091 3
80835 81041 1
51662 60580 2
76872 81160 2
56297 78412 1
11537 18609 2
52429 56364 1
72593 87924 1
58526 79884 1
33447 39714 3
41958 42142 1
76564 78846 3
13725 79693 3
67713 80013 3
68069 84194 3
4703 66498 1
14940 71761 1
29846 45734 3
19212 40153 2
31638 34653 2
19955 76689 3
138 41977 3
41534 79290 2
22199 82050 2
21545 80529 1
19302 55295 1
76384 81888 2
81544 86646 1
7125 12133 2
70838 84602 3
1795 53015 1
44396 51714 1
66295 71857 1
39036 66633 3
19751 68531 1
30063 45601 2
17960 27753 2
65972 83285 1
72689 75640 2
80904 84303 1
28740 59115 1
22121 50595 3
22067 62218 1
80223 86803 1
46892 63569 3
7305 82304 2
975 32531 1
84010 84835 2
73091 75422 1
52792 84600 1
74712 74941 2
42277 54023 1
84126 84712 1
41968 76167 1
34568 51672 1
65123 85976 2
24855 80273 2
86735 87493 2
62654 77402 2
79579 81581 2
3392 81022 3
53481 83361 3
32681 76171 1
43024 48927 2
49443 66869 1
58611 82940 3
25689 75663 1
75118 84370 2
51645 65076 1
4555 54739 2
84045 85913 3
30720 45560 1
63173 77153 1
27492 42587 1
2129 28117 2
88050 88089 1
8373 15865 1
68437 76304 3
1602 52462 1
3640 30550 3
70945 87719 2
2535 58757 3
59437 86059 2
14073 53221 2
5723 38058 2
30292 36537 2
2212 63101 1
46506 87822 2
9041 74114 2
33795 35496 3
66441 73313 2
77139 86413 3
44466 70367 1
76976 77774 3
38401 49546 3
74576 84310 2
25600 63155 1
64221 65081 2
35147 59002 3
16246 62279 2
27664 50856 2
56234 60977 3
52676 74158 3
34621 55189 1
39958 41933 2
9631 21818 3
72669 84511 3
69218 71485 2
10010 11579 3
83103 87732 3
2473 14918 3
2850 54875 2
37578 83954 2
23354 28107 2
78264 85762 1
21262 40526 2
33655 60708 1
5181 64041 1
35475 70320 2
58554 63302 2
79495 87417 1
60784 64428 2
45733 53537 1
52690 79511 3
65643 85780 1
55554 64091 2
386 81036 3
78986 80541 3
28890 55277 3
81255 86909 1
1365 22502 2
49438 64144 1
59565 69412 2
16493 16881 3
23506 69401 2
67330 87803 3
80434 87534 1
20998 72222 1
46324 53396 1
28115 53827 2
41050 67387 1
10322 45615 1
32057 81443 1
84225 85783 2
10578 57444 2
69884 82090 1
6293 52999 1
76951 84270 3
85432 85643 1
67205 77238 2
80602 86752 1
55463 85224 1
55285 71296 3
75858 87000 3
20022 43421 2
51793 62245 3
55679 73408 2
19493 82447 1
63410 71542 3
59677 86294 1
18379 62209 2
15251 28359 2
80197 84358 2
866 79162 1
54836 64471 2
15677 47279 3
33087 55177 2
19156 78122 1
88060 88083 2
46238 84394 3
44032 50285 2
79241 83211 3
51630 54373 1
22054 62390 1
50588 81761 3
31542 68210 3
56540 87472 1
4680 52711 3
24660 65123 2
10342 44124 3
78652 83288 3
43962 56802 1
32331 86028 3
13653 18235 1
51886 76159 1
65861 70455 2
78056 85174 1
58718 67982 1
64033 85028 2
23498 82535 1
17373 23300 2
73218 80837 3
2379 50161 3
39331 50495 1
9482 43235 1
70294 72370 2
73968 75853 2
51793 77724 3
28974 35966 3
50586 51492 2
17775 36842 3
2849 40679 1
34718 67806 2
3043 23380 2
11504 12799 3
81283 81956 1
10216 56966 3
11409 47389 1
36862 47213 3
29060 60829 3
40871 52184 1
17692 24041 1
7750 72084 3
73566 78336 1
49916 74144 1
27911 45641 2
13788 14308 1
54127 78356 3
24237 32235 1
68277 74832 2
67545 87353 1
51061 81475 2
84777 85463 3
42924 44113 1
20120 41730 2
7831 64343 2
25273 70462 3
29865 43620 3
59794 75190 2
80934 84973 3
43156 65900 3
57959 59163 2
66183 73624 2
12769 80902 2
20187 67140 3
77629 84486 2
29767 63899 1
2599 28580 3
21697 55069 1
27250 63796 2
5254 18454 1
62872 79399 2
43544 59994 1
26455 65009 2
42588 46797 3
70592 86280 1
53026 72037 3
68648 83627 1
65851 69544 2
4374 87280 2
50557 77985 1
46369 84766 1
86158 86492 1
18797 49962 3
29266 67886 1
83117 84615 1
47496 65554 1
29035 53695 3
77623 86918 1
482 37131 3
27224 42696 3
83886 86312 1
22186 80902 1
29697 55519 3
77870 85416 2
38661 62844 1
74343 87878 3
9315 83376 3
30358 75623 3
63122 70878 1
22169 47675 3
72553 85928 1
56033 68975 3
24955 66642 3
25354 45081 1
64652 70578 2
50073 81208 1
18725 37353 3
83202 84554 2
80626 87006 3
64208 68294 1
14035 59703 3
40914 57036 3
84756 86231 3
59360 75223 3
4225 5084 3
69398 75270 2
70067 76692 3
26283 48000 1
50511 85082 3
60029 80494 1
69032 76700 1
32133 80233 1
12749 15227 3
6425 30307 1
45925 69956 1
45447 81457 1
65958 87750 2
70691 74604 3
44257 64406 2
5475 72578 3
56547 77624 3
86855 87458 2
48879 66076 3
68698 86618 1
14036 67238 2
80596 85326 3
6533 57040 3
62785 63405 3
3131 54648 2
7289 22140 3
79822 85228 3
52728 60101 1
69852 76191 2
80128 82636 3
80329 85829 3
38782 47530 2
59301 79771 3
50066 52727 1
74524 80007 3
238 64124 3
50290 74898 1
15922 29763 1
1402 40831 2
46931 71576 1
22212 27796 2
46384 48863 3
74234 86766 3
70493 87178 3
5975 85752 3
34133 68217 1
61316 86630 2
56371 73393 2
14544 17903 2
13845 69223 2
67697 77968 3
21219 38030 3
39407 75782 1
85390 87599 2
78257 79034 3
36939 65019 1
29200 60696 2
66582 84897 1
2663 59019 3
49322 59608 2
3518 8890 2
46071 68318 3
35648 59887 3
35416 36956 2
34721 36836 1
5664 8776 2
41779 72707 2
42367 59880 1
25454 69758 1
77412 86606 1
62622 62974 3
17491 73018 3
66687 74394 3
48320 65445 2
25917 35002 1
38559 56338 3
31799 38540 2
41489 78367 3
53510 58244 1
86367 87834 1
31456 53347 1
4833 86653 3
43725 87092 2
40328 51752 2
61873 87594 2
76762 81527 3
10013 80817 3
4358 6543 1
37904 79446 3
6814 70649 1
23188 23893 1
45566 55153 3
57742 83896 2
35410 84782 3
79536 85817 3
44034 66795 2
74152 80637 3
69411 79310 2
1267 64922 1
16981 80497 2
102 73715 3
67275 71729 2
10865 27030 3
51450 65649 3
46281 76125 1
24231 27358 2
13193 26792 2
85166 87005 1
59520 87823 3
57988 77833 2
28052 79491 1
33873 37150 3
82915 83919 1
83704 85900 3
70117 86071 1
15494 83352 1
74015 77075 1
58923 73615 2
8840 77012 2
76783 77230 1
28417 70214 3
32182 40733 2
6352 34437 1
55369 83284 1
44515 72285 2
8662 86829 3
10237 82792 1
38040 86879 1
20793 78946 2
74366 82840 3
34958 43613 1
85482 87659 2
6848 61671 3
85130 87277 3
10458 71646 1
1431 85981 2
740 26969 2
6838 35586 2
70361 79712 1
59363 80759 1
19578 57469 3
28027 79440 1
59539 83993 1
44504 62205 1
12181 69135 1
77650 80014 3
11269 41055 1
5147 26037 2
50036 77895 1
17142 30806 2
6925 80828 2
22262 22547 1
51115 60414 3
71919 80689 3
22104 48771 2
29378 87177 3
55864 58770 1
39961 67218 2
45049 76540 3
47019 76871 2
13007 68569 2
43976 59346 3
7190 20595 3
19330 20552 3
15600 82967 1
21848 37900 2
60876 64675 2
16031 49879 2
48205 84493 3
63058 80435 2
85965 86863 1
11010 19695 2
18449 83760 3
18115 30648 2
83739 84308 3
32392 51266 2
13140 69034 3
9589 52947 1
27188 60876 2
28319 66595 3
84723 87237 1
70054 83455 3
54306 81336 2
15905 16140 2
68733 75868 2
77174 79814 3
32755 48841 2
20609 61780 2
40165 54759 1
35814 42912 2
72394 79156 2
13314 25523 3
59864 79411 1
83831 87566 2
78816 83765 3
79401 79764 2
80514 81797 1
54651 69765 1
72740 81553 3
84306 88091 1
56085 87836 2
61941 64634 2
29302 30218 2
1954 80450 1
27199 65689 3
55100 55157 2
80128 80882 1
46744 50326 1
80322 81909 1
76023 79184 3
78876 82645 1
53344 56180 2
75339 81435 1
25850 73180 2
81593 84632 1
48858 65562 2
61324 84239 1
44691 82615 1
8037 55235 2
24411 52269 2
3576 22141 1
83033 86620 1
63036 75318 1
29176 82058 2
10285 51709 3
23 52457 1
42341 61246 3
10206 11753 1
15545 40450 3
62396 83714 2
60489 85076 3
55501 69520 2
30575 50500 2
40366 52914 1
13635 64194 3
26803 36157 2
23014 41909 1
21006 30685 2
87400 88070 3
26010 44199 1
2272 69490 2
70174 86898 2
32000 76184 2
83381 85426 3
60152 72214 2
6793 19195 2
53550 77883 1
31886 81914 2
16891 43962 3
78589 85261 1
64594 68903 1
4496 53384 3
7147 16306 2
72975 80106 1
82582 84707 3
66344 70063 1
43944 73154 2
34064 41456 3
81548 87750 1
57459 68775 1
33382 77768 3
55399 88033 3
76277 87722 3
73881 77548 1
50943 66402 3
43558 49063 3
23508 87008 2
39581 49800 3
6946 34754 2
41117 43746 1
16976 79029 1
1878 65281 2
45134 83460 1
39858 56670 1
74510 83025 2
48430 62066 3
65604 80688 2
61008 69834 1
12748 86722 3
16098 28641 3
15209 61044 1
67946 85850 2
67847 74945 1
58767 79411 1
43146 64893 3
79468 81477 3
34226 42094 2
7849 68931 3
56663 63388 2
82396 83492 1
2486 41009 2
11588 47411 1
67786 76729 3
56054 65243 2
6347 9238 1
49843 77533 3
11301 42494 1
66962 76580 1
49278 51078 3
87059 87224 3
43312 65501 2
39469 42040 3
34548 56633 1
55163 86961 3
65634 77220 3
73088 80444 1
79578 86707 3
49136 85917 3
66691 70519 2
18735 31464 2
64018 85456 2
3180 29117 1
26115 72850 2
19455 48878 1
77074 81182 3
81955 87738 3
78174 79397 2
60889 61045 1
11634 37840 2
12644 26295 1
44477 50672 1
38476 77397 2
32133 40231 1
57200 80963 2
54561 61540 1
5125 42080 3
34551 48040 2
76452 87461 2
6138 74292 1
31015 59586 1
86536 87789 1
85689 86741 1
11675 44180 1
47264 72875 2
18304 46020 3
35685 45274 1
7676 18918 2
2936 5997 1
56585 60157 1
32386 64993 1
34749 35361 3
59932 78134 2
59453 63374 2
32426 42362 2
3875 86590 3
10203 35224 1
13350 80928 3
67112 86365 3
15935 56966 2
81025 82801 3
79643 85549 3
45828 69922 3
41220 57911 1
80041 80139 3
1273 75164 2
47482 80599 2
970 58876 3
7848 67221 1
7516 39935 3
54819 79177 1
1950 41879 3
52044 78892 1
82378 83546 3
23934 47943 3
4457 23405 2
35372 82903 3
27713 46511 3
43861 44599 1
54403 81054 2
83063 86232 3
55558 66745 2
58818 69045 3
52443 73164 1
49592 57273 1
16949 54131 2
86121 87770 3
2895 80995 1
63183 64083 3
19068 32760 2
55504 84803 2
13793 70930 2
13640 52423 1
38815 49832 1
82505 84441 2
14529 79074 2
65956 84215 2
61675 64826 1
20237 66066 2
74158 79672 1
58086 69570 1
65941 88058 3
24820 33376 3
29042 47535 2
67969 82968 1
40275 44258 1
57805 72449 3
82864 85879 1
54269 69302 1
82403 82691 3
81040 83730 2
50353 59659 3
28708 49450 3
66993 78605 1
77221 85328 3
50978 82700 3
56624 64111 2
78288 78466 1
63337 65224 2
2965 24389 2
6010 35954 1
6018 67266 1
32951 35151 3
33711 62490 1
16848 38177 1
69632 72255 3
71307 86542 1
39734 73408 3
11016 52835 1
12166 55202 2
78332 79497 1
5178 21215 1
17348 64801 1
59314 59571 3
8317 51012 1
41926 83758 2
57420 65359 3
80885 85914 1
57093 61734 3
28693 44561 2
75127 87690 2
83884 87164 3
26042 31381 3
47680 65293 2
25270 41151 1
41895 50238 2
1324 16981 2
65109 78156 1
53238 73796 3
77269 87307 3
54142 70744 2
55250 64911 1
33576 85516 1
33055 73135 2
53267 66516 1
42583 57115 2
12113 78702 3
46010 69237 2
1313 81409 2
43029 54933 3
34235 72730 2
47501 83244 2
58656 67134 2
82460 83334 1
39150 70907 1
33373 72811 1
18786 68409 2
3685 35423 2
82284 87383 2
18996 52280 3
57371 72976 2
35714 68921 2
63100 67806 2
41826 46681 1
74659 75031 1
33856 44934 1
87428 87448 2
44453 87301 2
35764 84511 2
56302 69776 2
16058 56805 1
21590 40661 1
46967 69500 3
47776 47986 1
69022 86496 2
78104 87714 1
14875 48287 2
10511 26133 3
57401 80586 3
45908 62405 2
44298 59995 1
60764 86362 2
30459 60923 1
55351 66519 3
32089 61630 1
86362 86687 1
17998 54370 2
26533 28524 3
25104 79671 1
80490 81011 2
77379 79951 3
57990 86460 3
65633 76796 3
63324 81581 2
9582 13791 1
75236 83415 1
11637 68862 3
14575 61793 3
58053 84387 1
51624 52545 1
21955 51023 2
11128 72491 1
77826 84492 2
16675 74706 2
31879 34070 2
42808 64623 2
12878 17962 2
15996 16319 3
74327 86485 3
26241 33171 3
55017 70090 1
49408 81359 1
46756 79030 3
1975 80936 2
14393 66204 2
14294 58535 1
27158 35836 2
30093 85682 1
52011 85170 1
39136 61348 3
28978 54988 2
68038 75793 3
63102 74976 1
75487 84212 3
76549 85575 2
40814 45581 2
79130 85424 2
61474 80368 1
65383 84294 2
56824 77164 3
10612 35403 2
4342 12583 3
1807 28929 2
80334 84791 3
19514 36732 2
25775 41413 2
71417 79012 3
15963 79679 2
78623 79735 3
75825 86268 3
13492 57371 1
68177 76349 1
59332 77176 3
44833 51918 1
46544 51190 1
5642 12022 2
74477 77185 1
68938 84555 1
48697 60895 2
57199 59684 2
71875 87329 1
36885 68840 1
33252 52528 3
82711 85027 3
84197 87853 1
50638 81037 2
19100 54047 1
40344 64169 2
11751 69918 1
75487 87939 2
15239 54531 1
2601 56191 3
84005 84038 1
28754 70223 3
16355 68231 3
77362 83353 2
79177 83622 3
85722 87261 3
18278 18538 2
42467 52871 3
61234 73512 1
62812 71557 3
31353 34665 2
32380 76218 2
59540 69632 1
43790 71744 1
85855 86305 2
23864 34422 3
34731 87774 2
66177 86531 2
27620 73381 2
81942 87677 1
7289 72465 3
68287 73148 2
6847 11858 2
42738 43388 2
72522 77026 2
30537 40676 1
26441 43874 1
48452 71361 3
81992 87682 1
83859 86106 1
50045 64039 2
10560 68998 1
45554 58066 2
973 82044 2
56529 81296 3
81196 81466 2
49323 57942 1
84909 86831 3
79398 83134 1
7189 64351 1
3309 69102 3
44541 58788 1
52272 84656 2
55026 64455 3
42180 67639 1
76759 79132 2
34681 67701 3
24999 26303 3
23485 57378 1
19492 77168 3
83999 87807 2
59947 83043 2
79395 81485 2
37723 45090 1
22466 28894 2
74177 81900 3
82672 86626 3
11135 77451 2
73874 78476 2
79060 82451 2
14200 82320 2
9822 39678 1
23646 41176 3
18785 72809 2
75997 80521 3
76655 81635 2
10889 46670 3
43308 71995 1
82028 86328 1
57426 85465 3
13377 17569 1
35693 58190 1
22790 51628 2
73920 80541 3
5551 48738 1
87758 87918 3
43891 84174 3
24097 36882 3
80451 83726 2
368 30240 3
28111 63018 3
87224 87460 2
22730 60025 3
84343 87738 2
46356 68342 2
80254 82226 1
48660 81354 1
30005 47856 2
57662 82310 3
84467 86440 2
32665 69543 3
24779 28744 1
19872 34528 3
68112 77671 3
30092 36717 2
33432 73704 2
86904 87661 3
87713 87752 3
68551 74971 3
34777 42749 1
27010 41766 2
23458 66245 2
40518 51080 1
61018 87625 3
74787 80186 3
7728 12256 2
51556 61487 3
45623 74375 2
61578 75028 3
62470 83526 1
79696 86712 1
10008 86306 3
19458 57359 1
66333 79738 3
24070 84037 1
37248 49630 3
71929 76625 2
31424 75125 2
44800 59605 3
12306 74823 3
62940 83366 1
87954 88053 1
53198 68103 2
77839 81925 3
52773 54218 2
68913 86487 2
15765 75756 1
16554 19558 3
61891 79151 2
60188 63308 3
32711 56606 1
19584 25749 2
17244 29165 2
54245 60538 3
68269 77478 1
44624 63134 1
36957 41374 1
42326 51764 1
35192 76127 1
23986 78348 3
13470 15047 2
20296 39081 1
41802 79175 2
55161 83799 2
86219 87820 3
86418 87722 1
57985 63295 2
75229 84460 3
3896 48691 2
63679 72580 3
6875 34653 2
66382 72764 1
48268 71747 1
41625 74238 2
9461 10434 2
5868 71913 2
17624 76755 2
85950 86599 3
21837 43336 1
69126 74489 2
77008 80312 2
3988 18348 2
17438 86759 1
62578 87635 3
5053 58794 1
29216 75883 1
65788 78637 2
49066 84411 3
87657 88094 1
34971 39279 3
67745 86170 2
2425 5969 2
12064 15577 2
23580 54400 1
41695 48740 3
86708 87123 1
67359 68150 1
72401 81168 3
31854 83361 1
2913 14124 1
32610 63517 2
64396 74930 2
6418 63687 2
51201 85089 1
31032 71050 3
8225 40246 3
9266 76413 1
74476 84275 2
31664 74040 2
38136 40567 3
77788 88065 1
69729 86559 3
54688 66530 3
31997 58619 1
82822 86705 1
53475 59788 1
5016 8234 2
27499 60524 2
64476 69279 1
55963 59226 1
35139 48163 1
20609 66202 2
24330 50857 3
20587 20933 2
652 19858 2
41104 63829 3
17226 22129 1
7436 58557 2
2098 5357 1
70819 71108 1
25056 50219 3
68764 84975 3
4331 77283 1
74380 87492 3
11770 84781 2
75207 76766 3
18609 57973 1
80121 84456 2
58713 65280 3
84008 85548 1
78356 81983 2
16639 40981 1
73143 76825 2
78469 87288 1
67045 67179 1
69987 76883 3
66734 81374 2
69081 84451 1
69414 84316 1
56284 86759 1
65048 76171 3
31667 58700 2
37542 67058 3
25049 81909 3
33073 42698 1
17660 53041 3
75770 85275 3
35326 67691 1
83639 87615 2
12319 25838 2
78302 84741 1
81456 82251 1
28222 74594 3
26547 44316 1
33867 56038 1
22201 36903 1
73316 77025 3
12604 61483 1
74523 85953 3
77456 85368 2
38942 54921 3
42733 87891 3
71055 78875 1
74907 83732 2
11875 79788 2
20533 83702 3
24101 85568 2
15356 64600 3
48460 53608 2
39389 42281 2
50716 54610 1
8112 67728 3
15652 73649 2
15902 82572 1
30735 44483 1
59495 61870 3
28976 42524 3
44788 78281 1
30784 84376 2
67933 79844 3
62119 78732 1
82888 83766 2
71918 80088 2
25210 53786 2
